product_id,product_name,area,date,sales,temp,humidity,weather_main,weather_desc,wind_speed,name
P004,Pooja Articles,Mohali,2025-08-08,204,31.2,88,Clear,scattered clouds,3.17,None
P004,Pooja Articles,Rajpura,2025-08-08,217,36.34,63,Clouds,light rain,7.04,None
P005,Gift Hamper,Bathinda,2025-08-08,240,23.93,66,Clouds,clear sky,4.29,None
P005,Gift Hamper,Malout,2025-08-08,259,21.78,70,Clear,scattered clouds,3.42,None
P005,Gift Hamper,Mohali,2025-08-08,188,31.2,88,Clear,scattered clouds,3.17,None
P005,Gift Hamper,Rajpura,2025-08-08,242,36.34,63,Clouds,light rain,7.04,None
P003,Moisturizer ,Rajpura,2025-08-08,110,36.34,63,Clouds,light rain,7.04,None
P004,Pooja Articles,Patiala,2025-08-08,186,22.6,43,Rain,moderate rain,6.61,None
P003,Moisturizer ,Mohali,2025-08-08,54,31.2,88,Clear,scattered clouds,3.17,None
P005,Gift Hamper,Patiala,2025-08-08,215,22.6,43,Rain,moderate rain,6.61,None
P003,Moisturizer ,Bathinda,2025-08-08,47,23.93,66,Clouds,clear sky,4.29,None
P001,Soft Drink ,Bathinda,2025-08-08,295,23.93,66,Clouds,clear sky,4.29,None
P001,Soft Drink ,Malout,2025-08-08,242,21.78,70,Clear,scattered clouds,3.42,None
P001,Soft Drink ,Mohali,2025-08-08,221,31.2,88,Clear,scattered clouds,3.17,None
P001,Soft Drink ,Rajpura,2025-08-08,240,36.34,63,Clouds,light rain,7.04,None
P001,Soft Drink ,Patiala,2025-08-08,251,22.6,43,Rain,moderate rain,6.61,None
P003,Moisturizer ,Malout,2025-08-08,75,21.78,70,Clear,scattered clouds,3.42,None
P002,Sweets ,Malout,2025-08-08,185,21.78,70,Clear,scattered clouds,3.42,None
P002,Sweets ,Mohali,2025-08-08,187,31.2,88,Clear,scattered clouds,3.17,None
P002,Sweets ,Rajpura,2025-08-08,197,36.34,63,Clouds,light rain,7.04,None
P002,Sweets ,Patiala,2025-08-08,184,22.6,43,Rain,moderate rain,6.61,None
P002,Sweets ,Bathinda,2025-08-08,196,23.93,66,Clouds,clear sky,4.29,None
P003,Moisturizer ,Patiala,2025-08-09,50,29.64,82,Clouds,moderate rain,2.82,Raksha Bandhan (Rakhi)
P004,Pooja Articles,Bathinda,2025-08-09,178,31.96,81,Clouds,moderate rain,8.65,Raksha Bandhan (Rakhi)
P004,Pooja Articles,Malout,2025-08-09,170,35.79,65,Clear,overcast clouds,8.55,Raksha Bandhan (Rakhi)
P004,Pooja Articles,Mohali,2025-08-09,161,35.27,74,Clouds,light rain,2.21,Raksha Bandhan (Rakhi)
P004,Pooja Articles,Rajpura,2025-08-09,181,37.79,55,Clear,moderate rain,5.75,Raksha Bandhan (Rakhi)
P005,Gift Hamper,Bathinda,2025-08-09,191,31.96,81,Clouds,moderate rain,8.65,Raksha Bandhan (Rakhi)
P005,Gift Hamper,Malout,2025-08-09,220,35.79,65,Clear,overcast clouds,8.55,Raksha Bandhan (Rakhi)
P005,Gift Hamper,Mohali,2025-08-09,209,35.27,74,Clouds,light rain,2.21,Raksha Bandhan (Rakhi)
P005,Gift Hamper,Rajpura,2025-08-09,282,37.79,55,Clear,moderate rain,5.75,Raksha Bandhan (Rakhi)
P003,Moisturizer ,Rajpura,2025-08-09,70,37.79,55,Clear,moderate rain,5.75,Raksha Bandhan (Rakhi)
P004,Pooja Articles,Patiala,2025-08-09,150,29.64,82,Clouds,moderate rain,2.82,Raksha Bandhan (Rakhi)
P003,Moisturizer ,Mohali,2025-08-09,37,35.27,74,Clouds,light rain,2.21,Raksha Bandhan (Rakhi)
P005,Gift Hamper,Patiala,2025-08-09,188,29.64,82,Clouds,moderate rain,2.82,Raksha Bandhan (Rakhi)
P003,Moisturizer ,Bathinda,2025-08-09,13,31.96,81,Clouds,moderate rain,8.65,Raksha Bandhan (Rakhi)
P001,Soft Drink ,Bathinda,2025-08-09,272,31.96,81,Clouds,moderate rain,8.65,Raksha Bandhan (Rakhi)
P001,Soft Drink ,Malout,2025-08-09,250,35.79,65,Clear,overcast clouds,8.55,Raksha Bandhan (Rakhi)
P001,Soft Drink ,Mohali,2025-08-09,237,35.27,74,Clouds,light rain,2.21,Raksha Bandhan (Rakhi)
P001,Soft Drink ,Rajpura,2025-08-09,244,37.79,55,Clear,moderate rain,5.75,Raksha Bandhan (Rakhi)
P001,Soft Drink ,Patiala,2025-08-09,240,29.64,82,Clouds,moderate rain,2.82,Raksha Bandhan (Rakhi)
P003,Moisturizer ,Malout,2025-08-09,60,35.79,65,Clear,overcast clouds,8.55,Raksha Bandhan (Rakhi)
P002,Sweets ,Malout,2025-08-09,235,35.79,65,Clear,overcast clouds,8.55,Raksha Bandhan (Rakhi)
P002,Sweets ,Mohali,2025-08-09,241,35.27,74,Clouds,light rain,2.21,Raksha Bandhan (Rakhi)
P002,Sweets ,Rajpura,2025-08-09,185,37.79,55,Clear,moderate rain,5.75,Raksha Bandhan (Rakhi)
P002,Sweets ,Patiala,2025-08-09,164,29.64,82,Clouds,moderate rain,2.82,Raksha Bandhan (Rakhi)
P002,Sweets ,Bathinda,2025-08-09,211,31.96,81,Clouds,moderate rain,8.65,Raksha Bandhan (Rakhi)
P003,Moisturizer ,Patiala,2025-08-10,28,39.12,86,Clouds,clear sky,2.12,None
P004,Pooja Articles,Bathinda,2025-08-10,159,32.04,60,Clouds,scattered clouds,7.5,None
P004,Pooja Articles,Malout,2025-08-10,184,38.72,53,Rain,moderate rain,3.14,None
P004,Pooja Articles,Mohali,2025-08-10,197,24.07,87,Rain,light rain,2.71,None
P004,Pooja Articles,Rajpura,2025-08-10,160,25.81,45,Clouds,clear sky,3.26,None
P005,Gift Hamper,Bathinda,2025-08-10,240,32.04,60,Clouds,scattered clouds,7.5,None
P005,Gift Hamper,Malout,2025-08-10,225,38.72,53,Rain,moderate rain,3.14,None
P005,Gift Hamper,Mohali,2025-08-10,218,24.07,87,Rain,light rain,2.71,None
P005,Gift Hamper,Rajpura,2025-08-10,228,25.81,45,Clouds,clear sky,3.26,None
P003,Moisturizer ,Rajpura,2025-08-10,40,25.81,45,Clouds,clear sky,3.26,None
P004,Pooja Articles,Patiala,2025-08-10,184,39.12,86,Clouds,clear sky,2.12,None
P005,Gift Hamper,Patiala,2025-08-10,215,39.12,86,Clouds,clear sky,2.12,None
P003,Moisturizer ,Mohali,2025-08-10,72,24.07,87,Rain,light rain,2.71,None
P003,Moisturizer ,Bathinda,2025-08-10,80,32.04,60,Clouds,scattered clouds,7.5,None
P003,Moisturizer ,Malout,2025-08-10,110,38.72,53,Rain,moderate rain,3.14,None
P001,Soft Drink ,Bathinda,2025-08-10,305,32.04,60,Clouds,scattered clouds,7.5,None
P001,Soft Drink ,Malout,2025-08-10,258,38.72,53,Rain,moderate rain,3.14,None
P001,Soft Drink ,Rajpura,2025-08-10,230,25.81,45,Clouds,clear sky,3.26,None
P001,Soft Drink ,Patiala,2025-08-10,204,39.12,86,Clouds,clear sky,2.12,None
P001,Soft Drink ,Mohali,2025-08-10,238,24.07,87,Rain,light rain,2.71,None
P002,Sweets ,Malout,2025-08-10,220,38.72,53,Rain,moderate rain,3.14,None
P002,Sweets ,Mohali,2025-08-10,186,24.07,87,Rain,light rain,2.71,None
P002,Sweets ,Rajpura,2025-08-10,162,25.81,45,Clouds,clear sky,3.26,None
P002,Sweets ,Patiala,2025-08-10,202,39.12,86,Clouds,clear sky,2.12,None
P002,Sweets ,Bathinda,2025-08-10,179,32.04,60,Clouds,scattered clouds,7.5,None
P004,Pooja Articles,Mohali,2025-08-11,197,39.13,52,Rain,moderate rain,1.06,None
P003,Moisturizer ,Patiala,2025-08-11,106,20.34,61,Rain,clear sky,5.81,None
P004,Pooja Articles,Bathinda,2025-08-11,144,23.56,43,Rain,moderate rain,8.11,None
P004,Pooja Articles,Malout,2025-08-11,202,34.76,65,Clouds,light rain,3.46,None
P004,Pooja Articles,Rajpura,2025-08-11,160,33.74,70,Clear,clear sky,1.02,None
P003,Moisturizer ,Rajpura,2025-08-11,79,33.74,70,Clear,clear sky,1.02,None
P005,Gift Hamper,Bathinda,2025-08-11,217,23.56,43,Rain,moderate rain,8.11,None
P005,Gift Hamper,Malout,2025-08-11,214,34.76,65,Clouds,light rain,3.46,None
P005,Gift Hamper,Mohali,2025-08-11,230,39.13,52,Rain,moderate rain,1.06,None
P005,Gift Hamper,Rajpura,2025-08-11,189,33.74,70,Clear,clear sky,1.02,None
P004,Pooja Articles,Patiala,2025-08-11,188,20.34,61,Rain,clear sky,5.81,None
P003,Moisturizer ,Mohali,2025-08-11,129,39.13,52,Rain,moderate rain,1.06,None
P005,Gift Hamper,Patiala,2025-08-11,211,20.34,61,Rain,clear sky,5.81,None
P003,Moisturizer ,Bathinda,2025-08-11,0,23.56,43,Rain,moderate rain,8.11,None
P001,Soft Drink ,Bathinda,2025-08-11,213,23.56,43,Rain,moderate rain,8.11,None
P001,Soft Drink ,Malout,2025-08-11,199,34.76,65,Clouds,light rain,3.46,None
P001,Soft Drink ,Mohali,2025-08-11,228,39.13,52,Rain,moderate rain,1.06,None
P001,Soft Drink ,Rajpura,2025-08-11,233,33.74,70,Clear,clear sky,1.02,None
P001,Soft Drink ,Patiala,2025-08-11,240,20.34,61,Rain,clear sky,5.81,None
P003,Moisturizer ,Malout,2025-08-11,57,34.76,65,Clouds,light rain,3.46,None
P002,Sweets ,Malout,2025-08-11,219,34.76,65,Clouds,light rain,3.46,None
P002,Sweets ,Mohali,2025-08-11,241,39.13,52,Rain,moderate rain,1.06,None
P002,Sweets ,Rajpura,2025-08-11,220,33.74,70,Clear,clear sky,1.02,None
P002,Sweets ,Patiala,2025-08-11,198,20.34,61,Rain,clear sky,5.81,None
P002,Sweets ,Bathinda,2025-08-11,252,23.56,43,Rain,moderate rain,8.11,None
P003,Moisturizer ,Patiala,2025-08-12,45,36.89,66,Rain,light rain,2.16,None
P004,Pooja Articles,Malout,2025-08-12,192,32.29,80,Clouds,clear sky,9.26,None
P004,Pooja Articles,Mohali,2025-08-12,150,31.18,66,Clear,scattered clouds,1.88,None
P004,Pooja Articles,Rajpura,2025-08-12,181,30.59,68,Rain,overcast clouds,1.0,None
P004,Pooja Articles,Patiala,2025-08-12,194,36.89,66,Rain,light rain,2.16,None
P005,Gift Hamper,Malout,2025-08-12,201,32.29,80,Clouds,clear sky,9.26,None
P003,Moisturizer ,Rajpura,2025-08-12,81,30.59,68,Rain,overcast clouds,1.0,None
P005,Gift Hamper,Mohali,2025-08-12,245,31.18,66,Clear,scattered clouds,1.88,None
P005,Gift Hamper,Rajpura,2025-08-12,232,30.59,68,Rain,overcast clouds,1.0,None
P005,Gift Hamper,Patiala,2025-08-12,218,36.89,66,Rain,light rain,2.16,None
P005,Gift Hamper,Bathinda,2025-08-12,211,35.75,41,Clear,light rain,3.97,None
P003,Moisturizer ,Mohali,2025-08-12,65,31.18,66,Clear,scattered clouds,1.88,None
P004,Pooja Articles,Bathinda,2025-08-12,188,35.75,41,Clear,light rain,3.97,None
P003,Moisturizer ,Bathinda,2025-08-12,23,35.75,41,Clear,light rain,3.97,None
P003,Moisturizer ,Malout,2025-08-12,64,32.29,80,Clouds,clear sky,9.26,None
P001,Soft Drink ,Malout,2025-08-12,253,32.29,80,Clouds,clear sky,9.26,None
P001,Soft Drink ,Mohali,2025-08-12,263,31.18,66,Clear,scattered clouds,1.88,None
P001,Soft Drink ,Rajpura,2025-08-12,259,30.59,68,Rain,overcast clouds,1.0,None
P001,Soft Drink ,Patiala,2025-08-12,285,36.89,66,Rain,light rain,2.16,None
P001,Soft Drink ,Bathinda,2025-08-12,240,35.75,41,Clear,light rain,3.97,None
P002,Sweets ,Malout,2025-08-12,239,32.29,80,Clouds,clear sky,9.26,None
P002,Sweets ,Mohali,2025-08-12,175,31.18,66,Clear,scattered clouds,1.88,None
P002,Sweets ,Rajpura,2025-08-12,221,30.59,68,Rain,overcast clouds,1.0,None
P002,Sweets ,Patiala,2025-08-12,163,36.89,66,Rain,light rain,2.16,None
P002,Sweets ,Bathinda,2025-08-12,183,35.75,41,Clear,light rain,3.97,None
P004,Pooja Articles,Bathinda,2025-08-13,166,25.13,40,Clear,moderate rain,6.88,None
P004,Pooja Articles,Malout,2025-08-13,189,34.0,82,Clouds,scattered clouds,4.82,None
P004,Pooja Articles,Mohali,2025-08-13,178,26.12,85,Rain,scattered clouds,4.15,None
P004,Pooja Articles,Rajpura,2025-08-13,170,32.06,43,Clear,overcast clouds,2.55,None
P004,Pooja Articles,Patiala,2025-08-13,193,38.03,60,Clear,light rain,5.35,None
P005,Gift Hamper,Malout,2025-08-13,265,34.0,82,Clouds,scattered clouds,4.82,None
P005,Gift Hamper,Mohali,2025-08-13,177,26.12,85,Rain,scattered clouds,4.15,None
P005,Gift Hamper,Rajpura,2025-08-13,247,32.06,43,Clear,overcast clouds,2.55,None
P005,Gift Hamper,Patiala,2025-08-13,189,38.03,60,Clear,light rain,5.35,None
P003,Moisturizer ,Patiala,2025-08-13,64,38.03,60,Clear,light rain,5.35,None
P005,Gift Hamper,Bathinda,2025-08-13,184,25.13,40,Clear,moderate rain,6.88,None
P003,Moisturizer ,Rajpura,2025-08-13,18,32.06,43,Clear,overcast clouds,2.55,None
P001,Soft Drink ,Rajpura,2025-08-13,224,32.06,43,Clear,overcast clouds,2.55,None
P003,Moisturizer ,Malout,2025-08-13,42,34.0,82,Clouds,scattered clouds,4.82,None
P003,Moisturizer ,Mohali,2025-08-13,32,26.12,85,Rain,scattered clouds,4.15,None
P001,Soft Drink ,Malout,2025-08-13,216,34.0,82,Clouds,scattered clouds,4.82,None
P001,Soft Drink ,Mohali,2025-08-13,268,26.12,85,Rain,scattered clouds,4.15,None
P001,Soft Drink ,Patiala,2025-08-13,265,38.03,60,Clear,light rain,5.35,None
P002,Sweets ,Bathinda,2025-08-13,190,25.13,40,Clear,moderate rain,6.88,None
P001,Soft Drink ,Bathinda,2025-08-13,213,25.13,40,Clear,moderate rain,6.88,None
P002,Sweets ,Mohali,2025-08-13,275,26.12,85,Rain,scattered clouds,4.15,None
P002,Sweets ,Rajpura,2025-08-13,200,32.06,43,Clear,overcast clouds,2.55,None
P002,Sweets ,Patiala,2025-08-13,226,38.03,60,Clear,light rain,5.35,None
P003,Moisturizer ,Bathinda,2025-08-13,51,25.13,40,Clear,moderate rain,6.88,None
P002,Sweets ,Malout,2025-08-13,223,34.0,82,Clouds,scattered clouds,4.82,None
P004,Pooja Articles,Bathinda,2025-08-14,211,32.26,40,Rain,scattered clouds,6.17,None
P004,Pooja Articles,Malout,2025-08-14,137,32.79,53,Clear,overcast clouds,6.59,None
P004,Pooja Articles,Mohali,2025-08-14,210,30.02,42,Clear,light rain,3.62,None
P004,Pooja Articles,Rajpura,2025-08-14,148,36.28,60,Clouds,moderate rain,1.7,None
P004,Pooja Articles,Patiala,2025-08-14,216,27.97,47,Clouds,light rain,1.04,None
P005,Gift Hamper,Malout,2025-08-14,215,32.79,53,Clear,overcast clouds,6.59,None
P005,Gift Hamper,Mohali,2025-08-14,202,30.02,42,Clear,light rain,3.62,None
P005,Gift Hamper,Rajpura,2025-08-14,215,36.28,60,Clouds,moderate rain,1.7,None
P005,Gift Hamper,Patiala,2025-08-14,205,27.97,47,Clouds,light rain,1.04,None
P003,Moisturizer ,Patiala,2025-08-14,16,27.97,47,Clouds,light rain,1.04,None
P005,Gift Hamper,Bathinda,2025-08-14,242,32.26,40,Rain,scattered clouds,6.17,None
P003,Moisturizer ,Rajpura,2025-08-14,78,36.28,60,Clouds,moderate rain,1.7,None
P001,Soft Drink ,Rajpura,2025-08-14,274,36.28,60,Clouds,moderate rain,1.7,None
P003,Moisturizer ,Malout,2025-08-14,68,32.79,53,Clear,overcast clouds,6.59,None
P003,Moisturizer ,Mohali,2025-08-14,102,30.02,42,Clear,light rain,3.62,None
P001,Soft Drink ,Bathinda,2025-08-14,203,32.26,40,Rain,scattered clouds,6.17,None
P001,Soft Drink ,Malout,2025-08-14,299,32.79,53,Clear,overcast clouds,6.59,None
P001,Soft Drink ,Patiala,2025-08-14,250,27.97,47,Clouds,light rain,1.04,None
P002,Sweets ,Bathinda,2025-08-14,182,32.26,40,Rain,scattered clouds,6.17,None
P001,Soft Drink ,Mohali,2025-08-14,269,30.02,42,Clear,light rain,3.62,None
P002,Sweets ,Mohali,2025-08-14,194,30.02,42,Clear,light rain,3.62,None
P002,Sweets ,Rajpura,2025-08-14,265,36.28,60,Clouds,moderate rain,1.7,None
P002,Sweets ,Patiala,2025-08-14,146,27.97,47,Clouds,light rain,1.04,None
P003,Moisturizer ,Bathinda,2025-08-14,43,32.26,40,Rain,scattered clouds,6.17,None
P002,Sweets ,Malout,2025-08-14,216,32.79,53,Clear,overcast clouds,6.59,None
P004,Pooja Articles,Mohali,2025-08-15,168,36.58,56,Clear,clear sky,7.78,Parsi New Year
P004,Pooja Articles,Malout,2025-08-15,177,28.83,77,Clear,moderate rain,6.86,Independence Day
P004,Pooja Articles,Mohali,2025-08-15,168,36.58,56,Clear,clear sky,7.78,Janmashtami (Smarta)
P004,Pooja Articles,Mohali,2025-08-15,168,36.58,56,Clear,clear sky,7.78,Independence Day
P004,Pooja Articles,Malout,2025-08-15,177,28.83,77,Clear,moderate rain,6.86,Parsi New Year
P004,Pooja Articles,Malout,2025-08-15,177,28.83,77,Clear,moderate rain,6.86,Janmashtami (Smarta)
P004,Pooja Articles,Bathinda,2025-08-15,177,27.12,73,Rain,clear sky,2.77,Parsi New Year
P003,Moisturizer ,Patiala,2025-08-15,43,23.56,43,Clear,light rain,8.27,Janmashtami (Smarta)
P005,Gift Hamper,Patiala,2025-08-15,196,23.56,43,Clear,light rain,8.27,Parsi New Year
P004,Pooja Articles,Bathinda,2025-08-15,177,27.12,73,Rain,clear sky,2.77,Independence Day
P003,Moisturizer ,Patiala,2025-08-15,43,23.56,43,Clear,light rain,8.27,Parsi New Year
P004,Pooja Articles,Rajpura,2025-08-15,184,25.45,54,Clouds,scattered clouds,3.84,Independence Day
P003,Moisturizer ,Patiala,2025-08-15,43,23.56,43,Clear,light rain,8.27,Independence Day
P003,Moisturizer ,Rajpura,2025-08-15,83,25.45,54,Clouds,scattered clouds,3.84,Parsi New Year
P003,Moisturizer ,Rajpura,2025-08-15,83,25.45,54,Clouds,scattered clouds,3.84,Janmashtami (Smarta)
P004,Pooja Articles,Bathinda,2025-08-15,177,27.12,73,Rain,clear sky,2.77,Janmashtami (Smarta)
P004,Pooja Articles,Rajpura,2025-08-15,184,25.45,54,Clouds,scattered clouds,3.84,Janmashtami (Smarta)
P005,Gift Hamper,Bathinda,2025-08-15,229,27.12,73,Rain,clear sky,2.77,Janmashtami (Smarta)
P004,Pooja Articles,Patiala,2025-08-15,173,23.56,43,Clear,light rain,8.27,Independence Day
P003,Moisturizer ,Rajpura,2025-08-15,83,25.45,54,Clouds,scattered clouds,3.84,Independence Day
P005,Gift Hamper,Patiala,2025-08-15,196,23.56,43,Clear,light rain,8.27,Janmashtami (Smarta)
P005,Gift Hamper,Patiala,2025-08-15,196,23.56,43,Clear,light rain,8.27,Independence Day
P005,Gift Hamper,Rajpura,2025-08-15,216,25.45,54,Clouds,scattered clouds,3.84,Parsi New Year
P005,Gift Hamper,Rajpura,2025-08-15,216,25.45,54,Clouds,scattered clouds,3.84,Janmashtami (Smarta)
P005,Gift Hamper,Rajpura,2025-08-15,216,25.45,54,Clouds,scattered clouds,3.84,Independence Day
P005,Gift Hamper,Mohali,2025-08-15,256,36.58,56,Clear,clear sky,7.78,Parsi New Year
P004,Pooja Articles,Rajpura,2025-08-15,184,25.45,54,Clouds,scattered clouds,3.84,Parsi New Year
P005,Gift Hamper,Mohali,2025-08-15,256,36.58,56,Clear,clear sky,7.78,Janmashtami (Smarta)
P005,Gift Hamper,Malout,2025-08-15,240,28.83,77,Clear,moderate rain,6.86,Parsi New Year
P005,Gift Hamper,Malout,2025-08-15,240,28.83,77,Clear,moderate rain,6.86,Janmashtami (Smarta)
P005,Gift Hamper,Malout,2025-08-15,240,28.83,77,Clear,moderate rain,6.86,Independence Day
P005,Gift Hamper,Bathinda,2025-08-15,229,27.12,73,Rain,clear sky,2.77,Parsi New Year
P005,Gift Hamper,Bathinda,2025-08-15,229,27.12,73,Rain,clear sky,2.77,Independence Day
P004,Pooja Articles,Patiala,2025-08-15,173,23.56,43,Clear,light rain,8.27,Parsi New Year
P004,Pooja Articles,Patiala,2025-08-15,173,23.56,43,Clear,light rain,8.27,Janmashtami (Smarta)
P005,Gift Hamper,Mohali,2025-08-15,256,36.58,56,Clear,clear sky,7.78,Independence Day
P003,Moisturizer ,Mohali,2025-08-15,76,36.58,56,Clear,clear sky,7.78,Parsi New Year
P002,Sweets ,Patiala,2025-08-15,182,23.56,43,Clear,light rain,8.27,Janmashtami (Smarta)
P003,Moisturizer ,Mohali,2025-08-15,76,36.58,56,Clear,clear sky,7.78,Independence Day
P001,Soft Drink ,Patiala,2025-08-15,289,23.56,43,Clear,light rain,8.27,Parsi New Year
P001,Soft Drink ,Patiala,2025-08-15,289,23.56,43,Clear,light rain,8.27,Janmashtami (Smarta)
P001,Soft Drink ,Patiala,2025-08-15,289,23.56,43,Clear,light rain,8.27,Independence Day
P001,Soft Drink ,Rajpura,2025-08-15,286,25.45,54,Clouds,scattered clouds,3.84,Parsi New Year
P001,Soft Drink ,Rajpura,2025-08-15,286,25.45,54,Clouds,scattered clouds,3.84,Janmashtami (Smarta)
P001,Soft Drink ,Rajpura,2025-08-15,286,25.45,54,Clouds,scattered clouds,3.84,Independence Day
P001,Soft Drink ,Mohali,2025-08-15,293,36.58,56,Clear,clear sky,7.78,Parsi New Year
P002,Sweets ,Bathinda,2025-08-15,196,27.12,73,Rain,clear sky,2.77,Independence Day
P001,Soft Drink ,Mohali,2025-08-15,293,36.58,56,Clear,clear sky,7.78,Janmashtami (Smarta)
P001,Soft Drink ,Malout,2025-08-15,233,28.83,77,Clear,moderate rain,6.86,Parsi New Year
P001,Soft Drink ,Malout,2025-08-15,233,28.83,77,Clear,moderate rain,6.86,Janmashtami (Smarta)
P001,Soft Drink ,Malout,2025-08-15,233,28.83,77,Clear,moderate rain,6.86,Independence Day
P001,Soft Drink ,Bathinda,2025-08-15,209,27.12,73,Rain,clear sky,2.77,Parsi New Year
P001,Soft Drink ,Bathinda,2025-08-15,209,27.12,73,Rain,clear sky,2.77,Janmashtami (Smarta)
P001,Soft Drink ,Bathinda,2025-08-15,209,27.12,73,Rain,clear sky,2.77,Independence Day
P003,Moisturizer ,Mohali,2025-08-15,76,36.58,56,Clear,clear sky,7.78,Janmashtami (Smarta)
P001,Soft Drink ,Mohali,2025-08-15,293,36.58,56,Clear,clear sky,7.78,Independence Day
P002,Sweets ,Bathinda,2025-08-15,196,27.12,73,Rain,clear sky,2.77,Janmashtami (Smarta)
P002,Sweets ,Rajpura,2025-08-15,188,25.45,54,Clouds,scattered clouds,3.84,Independence Day
P002,Sweets ,Malout,2025-08-15,204,28.83,77,Clear,moderate rain,6.86,Independence Day
P002,Sweets ,Bathinda,2025-08-15,196,27.12,73,Rain,clear sky,2.77,Parsi New Year
P003,Moisturizer ,Malout,2025-08-15,69,28.83,77,Clear,moderate rain,6.86,Janmashtami (Smarta)
P003,Moisturizer ,Malout,2025-08-15,69,28.83,77,Clear,moderate rain,6.86,Independence Day
P003,Moisturizer ,Bathinda,2025-08-15,66,27.12,73,Rain,clear sky,2.77,Janmashtami (Smarta)
P003,Moisturizer ,Bathinda,2025-08-15,66,27.12,73,Rain,clear sky,2.77,Independence Day
P002,Sweets ,Patiala,2025-08-15,182,23.56,43,Clear,light rain,8.27,Parsi New Year
P002,Sweets ,Patiala,2025-08-15,182,23.56,43,Clear,light rain,8.27,Independence Day
P003,Moisturizer ,Bathinda,2025-08-15,66,27.12,73,Rain,clear sky,2.77,Parsi New Year
P002,Sweets ,Rajpura,2025-08-15,188,25.45,54,Clouds,scattered clouds,3.84,Janmashtami (Smarta)
P002,Sweets ,Rajpura,2025-08-15,188,25.45,54,Clouds,scattered clouds,3.84,Parsi New Year
P002,Sweets ,Malout,2025-08-15,204,28.83,77,Clear,moderate rain,6.86,Janmashtami (Smarta)
P002,Sweets ,Malout,2025-08-15,204,28.83,77,Clear,moderate rain,6.86,Parsi New Year
P002,Sweets ,Mohali,2025-08-15,194,36.58,56,Clear,clear sky,7.78,Independence Day
P003,Moisturizer ,Malout,2025-08-15,69,28.83,77,Clear,moderate rain,6.86,Parsi New Year
P002,Sweets ,Mohali,2025-08-15,194,36.58,56,Clear,clear sky,7.78,Janmashtami (Smarta)
P002,Sweets ,Mohali,2025-08-15,194,36.58,56,Clear,clear sky,7.78,Parsi New Year
P005,Gift Hamper,Rajpura,2025-08-16,196,37.73,69,Rain,clear sky,9.11,Janmashtami
P005,Gift Hamper,Patiala,2025-08-16,261,20.94,49,Clouds,light rain,7.79,Janmashtami
P005,Gift Hamper,Bathinda,2025-08-16,217,23.07,75,Rain,light rain,1.1,Janmashtami
P004,Pooja Articles,Patiala,2025-08-16,216,20.94,49,Clouds,light rain,7.79,Janmashtami
P004,Pooja Articles,Rajpura,2025-08-16,179,37.73,69,Rain,clear sky,9.11,Janmashtami
P004,Pooja Articles,Mohali,2025-08-16,183,29.98,55,Clear,clear sky,4.78,Janmashtami
P004,Pooja Articles,Malout,2025-08-16,136,37.09,46,Clear,moderate rain,8.46,Janmashtami
P004,Pooja Articles,Bathinda,2025-08-16,199,23.07,75,Rain,light rain,1.1,Janmashtami
P003,Moisturizer ,Patiala,2025-08-16,38,20.94,49,Clouds,light rain,7.79,Janmashtami
P003,Moisturizer ,Rajpura,2025-08-16,33,37.73,69,Rain,clear sky,9.11,Janmashtami
P005,Gift Hamper,Malout,2025-08-16,237,37.09,46,Clear,moderate rain,8.46,Janmashtami
P005,Gift Hamper,Mohali,2025-08-16,240,29.98,55,Clear,clear sky,4.78,Janmashtami
P003,Moisturizer ,Bathinda,2025-08-16,82,23.07,75,Rain,light rain,1.1,Janmashtami
P003,Moisturizer ,Malout,2025-08-16,63,37.09,46,Clear,moderate rain,8.46,Janmashtami
P001,Soft Drink ,Bathinda,2025-08-16,244,23.07,75,Rain,light rain,1.1,Janmashtami
P001,Soft Drink ,Malout,2025-08-16,244,37.09,46,Clear,moderate rain,8.46,Janmashtami
P001,Soft Drink ,Mohali,2025-08-16,243,29.98,55,Clear,clear sky,4.78,Janmashtami
P001,Soft Drink ,Rajpura,2025-08-16,277,37.73,69,Rain,clear sky,9.11,Janmashtami
P003,Moisturizer ,Mohali,2025-08-16,86,29.98,55,Clear,clear sky,4.78,Janmashtami
P002,Sweets ,Bathinda,2025-08-16,186,23.07,75,Rain,light rain,1.1,Janmashtami
P001,Soft Drink ,Patiala,2025-08-16,248,20.94,49,Clouds,light rain,7.79,Janmashtami
P002,Sweets ,Rajpura,2025-08-16,219,37.73,69,Rain,clear sky,9.11,Janmashtami
P002,Sweets ,Patiala,2025-08-16,197,20.94,49,Clouds,light rain,7.79,Janmashtami
P002,Sweets ,Malout,2025-08-16,192,37.09,46,Clear,moderate rain,8.46,Janmashtami
P002,Sweets ,Mohali,2025-08-16,164,29.98,55,Clear,clear sky,4.78,Janmashtami
P005,Gift Hamper,Patiala,2025-08-17,229,24.25,46,Rain,moderate rain,5.6,None
P005,Gift Hamper,Rajpura,2025-08-17,213,35.11,73,Clear,moderate rain,1.38,None
P005,Gift Hamper,Mohali,2025-08-17,240,26.63,83,Clouds,moderate rain,9.79,None
P005,Gift Hamper,Malout,2025-08-17,240,32.79,76,Clouds,light rain,1.71,None
P003,Moisturizer ,Mohali,2025-08-17,47,26.63,83,Clouds,moderate rain,9.79,None
